year,location,sqft,bedrooms,bathrooms,amenities,real_estate_type,crime_rates,area,Population,GDP (in crores),Fixed Deposit Interest Rate (% p.a.),Literacy Rate (%),Development Rate,HF,Area-wise Price,price
2003,Katargam,1312,3,3,8,Villa,13.22,Area4,3160000,122,5.25,79.8,1.92,85.11,610,306.94
2003,Sachin,1473,3,2,6,Apartment,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,177.44
2003,Katargam,1871,1,1,8,Villa,13.22,Area4,3160000,122,5.25,79.8,1.92,85.11,610,102.91
2003,Adajan,683,2,1,2,Villa,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,78.1
2003,Vesu,2586,4,1,4,House,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,281.21
2003,Athwa,559,3,2,10,Apartment,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,488.17
2003,Adajan,2753,3,3,7,House,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,492.2
2003,Udhna,1293,4,2,1,Villa,13.22,Area4,3160000,122,5.25,79.8,1.92,85.11,610,42.62
2003,Dindoli,692,1,3,5,Villa,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,92.51
2003,Piplod,1729,2,3,4,Apartment,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,140.44
2003,Althan,2432,5,1,9,Villa,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,498.05
2003,Athwa,693,3,3,8,Apartment,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,439.35
2003,Piplod,2969,4,1,5,Apartment,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,225.74
2003,City Light,896,2,1,8,Villa,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,244.64
2003,Katargam,2965,1,2,4,Apartment,13.22,Area4,3160000,122,5.25,79.8,1.92,85.11,610,68.15
2003,Sarthana,2102,1,3,6,Apartment,13.22,Area4,3160000,122,5.25,79.8,1.92,85.11,610,127.73
2003,Ghod Dod Road,1006,1,3,5,House,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,152.74
2003,Vesu,2633,4,3,6,Villa,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,516.43
2003,Pal,867,4,3,9,Apartment,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,771.47
2003,Adajan,795,1,1,8,House,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,187.44
2003,City Light,2449,4,3,2,Apartment,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,134.27
2003,Vesu,1782,1,3,7,Villa,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,274.43
2003,City Light,640,3,3,6,Villa,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,329.79
2003,Varachha,716,5,3,7,House,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,456.46
2003,Varachha,834,1,2,1,House,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,20.09
2003,City Light,1911,2,1,1,Apartment,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,30.52
2003,Sarthana,1638,2,3,10,House,13.22,Area4,3160000,122,5.25,79.8,1.92,85.11,610,298.31
2003,Vesu,1461,2,2,10,Villa,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,469.52
2003,Pal,578,1,2,8,Apartment,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,249.39
2003,Pal,2566,4,3,2,House,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,171.77
2003,Bhestan,2911,5,2,6,Villa,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,266.67
2003,Udhna,1426,4,1,7,Villa,13.22,Area4,3160000,122,5.25,79.8,1.92,85.11,610,268.61
2003,Vesu,2158,5,3,4,Apartment,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,405.28
2003,City Light,718,1,2,10,Apartment,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,244.12
2003,Udhna,952,2,3,7,Apartment,13.22,Area4,3160000,122,5.25,79.8,1.92,85.11,610,208.55
2003,Pal,2535,3,2,6,House,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,375.05
2003,Adajan,1770,3,3,2,Villa,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,140.74
2003,Bhestan,2345,1,1,1,Villa,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,11.16
2003,City Light,2398,3,3,8,Villa,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,440.85
2003,Sachin,663,2,1,6,Villa,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,111.01
2003,Sarthana,2986,3,3,3,House,13.22,Area4,3160000,122,5.25,79.8,1.92,85.11,610,115.13
2003,Udhna,932,1,2,5,House,13.22,Area4,3160000,122,5.25,79.8,1.92,85.11,610,85.23
2003,Piplod,2041,5,3,1,Villa,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,65.34
2003,Sarthana,2273,1,3,9,Villa,13.22,Area4,3160000,122,5.25,79.8,1.92,85.11,610,192.56
2003,Dindoli,2982,5,1,6,Apartment,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,243.99
2003,Pal,1134,2,3,2,Apartment,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,109.11
2003,Katargam,2243,2,2,6,Apartment,13.22,Area4,3160000,122,5.25,79.8,1.92,85.11,610,153.27
2003,Vesu,1553,1,1,5,Apartment,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,116.98
2003,Adajan,2778,4,1,3,House,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,210.95
2003,Bhestan,2859,1,2,4,Apartment,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,59.17
2003,City Light,1040,4,2,6,House,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,366.34
2003,Udhna,1116,2,1,5,Villa,13.22,Area4,3160000,122,5.25,79.8,1.92,85.11,610,106.68
2003,Adajan,1078,5,2,2,Villa,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,187.3
2003,Sarthana,2127,2,1,1,Apartment,13.22,Area4,3160000,122,5.25,79.8,1.92,85.11,610,21.29
2003,Athwa,1804,5,1,7,Apartment,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,469.92
2003,Vesu,2765,1,2,8,Villa,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,252.4
2003,Piplod,2927,5,1,8,House,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,442.12
2003,Dindoli,2821,2,2,1,House,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,22.22
2003,Althan,2707,2,2,6,House,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,181.12
2003,City Light,1873,3,1,1,House,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,42.79
2003,Vesu,715,1,1,2,House,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,46.85
2003,Sachin,1390,3,1,10,House,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,258.94
2003,Bhestan,894,4,3,10,House,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,406.7
2003,Ghod Dod Road,1894,2,2,10,House,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,366.85
2003,Sachin,2667,4,3,8,Villa,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,325.93
2003,Adajan,537,2,2,3,Villa,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,140.47
2003,Althan,1904,5,1,5,Apartment,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,275.84
2003,Athwa,1285,5,1,9,Apartment,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,604.14
2003,Althan,709,5,1,10,House,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,551.81
2003,Adajan,2109,1,1,3,Apartment,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,70.21
2003,Sachin,520,4,1,1,House,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,33.27
2003,Athwa,2678,1,3,6,House,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,183.69
2003,Vesu,1458,4,3,2,Villa,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,171.82
2003,Varachha,907,1,1,8,House,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,120.61
2003,Athwa,588,1,3,6,House,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,183.19
2003,Sachin,750,1,3,9,House,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,166.43
2003,Ghod Dod Road,2842,3,1,4,Villa,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,171.76
2003,Pal,563,5,3,7,House,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,709.3
2003,Varachha,1931,3,2,7,Villa,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,281.81
2003,Pal,2580,3,3,3,House,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,210.91
2003,Piplod,1770,1,3,5,Villa,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,126.02
2003,Adajan,1791,5,3,8,Apartment,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,810.51
2003,Ghod Dod Road,857,1,3,10,House,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,305.42
2003,Piplod,1413,4,3,4,Apartment,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,220.66
2003,Pal,2563,5,3,10,Apartment,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,1013.25
2003,Althan,1615,5,3,6,House,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,391.46
2003,Udhna,970,3,3,5,Apartment,13.22,Area4,3160000,122,5.25,79.8,1.92,85.11,610,191.52
2003,Varachha,2128,4,3,9,Villa,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,497.85
2003,Piplod,2521,3,2,5,Apartment,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,200.66
2003,Ghod Dod Road,2764,2,2,2,House,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,73.44
2003,Athwa,2457,1,2,9,House,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,220.54
2003,Pal,1465,5,2,3,Apartment,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,280.55
2003,Piplod,2387,1,3,4,House,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,100.64
2003,Katargam,1396,3,3,6,Villa,13.22,Area4,3160000,122,5.25,79.8,1.92,85.11,610,230.23
2003,Vesu,1451,5,3,3,House,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,304.17
2003,Sarthana,1173,4,2,5,Villa,13.22,Area4,3160000,122,5.25,79.8,1.92,85.11,610,213.08
2003,Athwa,2766,1,1,5,House,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,92.08
2003,Dindoli,1121,1,1,7,House,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,77.74
2003,Bhestan,2456,1,2,8,House,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,118.58
2003,Pal,2787,3,1,4,Villa,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,219.71
2003,Athwa,1490,2,3,4,Villa,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,171.32
2003,Varachha,2682,4,3,9,House,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,497.31
2003,Piplod,2250,4,3,9,Apartment,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,496.54
2003,Adajan,2125,3,1,6,House,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,328.13
2003,Sachin,1863,5,1,6,House,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,244.11
2003,Sachin,766,4,3,10,Apartment,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,406.58
2003,Ghod Dod Road,1767,5,1,4,Apartment,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,268.52
2003,Dindoli,2016,4,1,8,House,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,266.37
2003,Bhestan,798,5,2,1,House,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,44.36
2003,Adajan,2180,5,3,4,House,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,405.76
2003,Althan,2954,2,1,1,Villa,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,25.3
2003,Piplod,1519,4,3,4,House,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,220.85
2003,Athwa,2818,4,3,4,Apartment,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,268.56
2003,Ghod Dod Road,2544,5,1,8,Apartment,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,537.1
2003,Udhna,2725,5,1,2,House,13.22,Area4,3160000,122,5.25,79.8,1.92,85.11,610,93.76
2003,Adajan,2714,4,1,5,Apartment,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,350.81
2003,Udhna,2312,4,3,2,Apartment,13.22,Area4,3160000,122,5.25,79.8,1.92,85.11,610,93.65
2003,Pal,2034,4,1,6,Villa,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,422.43
2003,Piplod,1076,3,1,7,Apartment,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,245.74
2003,Pal,1209,3,1,8,House,7.22,Area1,3160000,122,5.25,79.8,1.92,155.83,890,436.99
2003,Ghod Dod Road,2864,1,2,4,Villa,9.22,Area2,3160000,122,5.25,79.8,1.92,122.03,660,98.55
2003,Dindoli,672,4,1,4,Villa,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,133.14
2003,Bhestan,1834,2,1,10,Villa,15.22,Area5,3160000,122,5.25,79.8,1.92,73.92,430,185.38
2003,Althan,2159,2,2,1,Apartment,11.22,Area3,3160000,122,5.25,79.8,1.92,100.28,760,30.1
2004,Althan,1716,3,2,9,House,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,533.22
2004,Athwa,1285,4,3,4,House,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,398.25
2004,Katargam,587,4,3,5,Apartment,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,343.91
2004,Varachha,866,1,1,7,House,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,155.61
2004,Sachin,1221,1,2,2,Villa,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,43.45
2004,Ghod Dod Road,801,1,2,10,Villa,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,362.75
2004,Sachin,1277,4,1,1,Apartment,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,48.75
2004,Sarthana,2458,3,2,6,Villa,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,301.28
2004,Udhna,1177,1,3,10,House,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,313.09
2004,City Light,584,4,3,7,Apartment,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,696.44
2004,City Light,2182,2,1,2,Villa,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,90.98
2004,Sachin,1116,1,3,2,Villa,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,54.27
2004,Katargam,2406,5,2,4,Villa,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,300.88
2004,Katargam,2433,5,3,8,House,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,651.03
2004,Udhna,1339,2,2,6,House,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,225.41
2004,Pal,2833,5,3,6,Villa,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,911.8
2004,Dindoli,2151,4,3,4,House,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,238.53
2004,Sarthana,804,1,3,2,Apartment,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,62.54
2004,City Light,2101,1,2,4,House,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,145.22
2004,Dindoli,1647,5,2,6,Apartment,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,390.04
2004,Vesu,972,2,3,8,Apartment,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,652.17
2004,Katargam,975,2,1,4,Villa,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,125.36
2004,Dindoli,2949,2,1,6,House,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,162.92
2004,Ghod Dod Road,1818,1,1,1,House,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,27.24
2004,Sarthana,1055,4,1,3,House,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,168.94
2004,Udhna,663,1,1,9,Villa,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,169.29
2004,Piplod,2505,1,1,6,Villa,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,134.82
2004,Katargam,1541,2,2,4,Apartment,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,150.11
2004,City Light,2888,2,1,10,Villa,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,455.75
2004,City Light,2709,2,2,4,House,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,217.72
2004,Vesu,976,4,2,7,House,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,815.74
2004,Pal,530,1,2,4,House,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,186.52
2004,Athwa,2884,2,1,5,Apartment,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,226.28
2004,Dindoli,1880,2,3,5,Villa,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,190.03
2004,Vesu,523,2,2,3,Villa,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,209.91
2004,City Light,2410,1,1,4,Apartment,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,108.65
2004,Pal,1410,4,1,1,House,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,104.94
2004,Varachha,2573,3,1,3,House,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,155.71
2004,Katargam,2626,5,2,5,Apartment,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,375.25
2004,Katargam,2828,3,1,10,House,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,438.79
2004,Pal,1729,4,2,8,Apartment,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,931.74
2004,Sachin,859,5,2,1,House,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,65.02
2004,City Light,2605,3,3,9,Apartment,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,732.85
2004,City Light,708,5,3,9,House,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,1058.54
2004,Piplod,1645,5,3,4,House,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,384.84
2004,City Light,1127,2,1,7,Apartment,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,316.64
2004,City Light,2265,4,1,2,Apartment,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,162.85
2004,Sachin,2334,3,1,5,Villa,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,190.13
2004,Katargam,998,5,1,5,Villa,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,344.28
2004,Piplod,2119,5,3,8,Apartment,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,769.12
2004,Katargam,1135,5,3,2,Villa,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,162.74
2004,Adajan,1866,1,1,6,Villa,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,211.97
2004,Vesu,1648,5,3,6,Apartment,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,908.37
2004,Varachha,2029,3,1,5,House,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,259.36
2004,Ghod Dod Road,920,3,2,1,House,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,72.41
2004,Sarthana,2820,1,3,8,Villa,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,251.88
2004,Pal,2715,1,2,9,House,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,421.77
2004,Piplod,1331,1,3,3,House,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,111.13
2004,Udhna,2401,2,2,10,Villa,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,377.04
2004,Dindoli,570,1,3,4,House,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,108.38
2004,Piplod,614,2,3,7,Villa,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,362.78
2004,Varachha,1929,2,1,1,Apartment,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,36.99
2004,Pal,1234,2,2,2,Villa,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,140.24
2004,Bhestan,1653,3,1,9,Apartment,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,341.31
2004,Althan,2347,4,1,2,Villa,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,133.62
2004,Sarthana,2577,1,2,3,House,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,75.33
2004,Udhna,2630,3,1,3,Villa,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,131.92
2004,Varachha,1919,1,2,2,House,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,59.37
2004,Ghod Dod Road,1344,2,1,5,Apartment,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,226.18
2004,Sarthana,520,4,1,9,House,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,506.64
2004,Sachin,2372,3,1,1,Apartment,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,37.93
2004,Varachha,1529,1,1,5,Apartment,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,110.99
2004,Piplod,784,1,3,1,House,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,37.01
2004,Adajan,528,4,3,6,Apartment,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,768.51
2004,Katargam,789,5,2,5,Villa,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,375.46
2004,Adajan,1667,2,3,9,House,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,735.12
2004,Adajan,1342,4,1,9,Villa,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,945.67
2004,Katargam,1129,3,1,8,Villa,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,350.85
2004,Vesu,1116,5,1,9,Villa,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,1154.81
2004,Sachin,2949,3,1,6,House,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,227.91
2004,Pal,1198,5,1,4,House,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,512.81
2004,Dindoli,1769,1,3,2,Apartment,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,54.18
2004,Ghod Dod Road,1555,3,2,2,Villa,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,145.09
2004,Ghod Dod Road,2533,4,1,6,Villa,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,490.25
2004,Katargam,1606,5,1,1,Apartment,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,68.79
2004,Bhestan,737,2,1,5,Villa,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,135.59
2004,Sachin,2636,2,1,4,Villa,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,108.83
2004,Varachha,988,4,2,5,House,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,369.96
2004,Udhna,1980,1,2,3,House,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,75.26
2004,Katargam,1113,4,3,1,Villa,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,68.87
2004,Sachin,2638,1,2,8,Apartment,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,173.43
2004,Ghod Dod Road,969,1,1,5,Villa,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,136.26
2004,Ghod Dod Road,1932,4,1,7,Villa,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,571.44
2004,Pal,1548,3,2,3,Apartment,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,279.53
2004,Sachin,654,1,1,1,House,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,16.27
2004,Bhestan,1048,2,1,9,Villa,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,244.19
2004,Sarthana,1819,1,3,6,Apartment,12.96,Area4,3318000,149,5.75,80.9,2.33,125.05,630,187.66
2004,Varachha,1821,3,3,1,Villa,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,66.75
2004,Piplod,1049,1,1,7,Apartment,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,155.35
2004,Athwa,2612,3,3,7,Apartment,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,570.0
2004,Pal,917,3,3,1,Apartment,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,104.81
2004,Piplod,2551,5,3,7,House,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,673.84
2004,Piplod,2926,4,3,5,Apartment,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,406.81
2004,City Light,2742,5,1,1,House,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,99.65
2004,Athwa,1881,1,2,4,Villa,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,145.63
2004,City Light,1707,4,1,9,House,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,733.51
2004,Althan,2948,3,3,9,Apartment,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,599.18
2004,Sachin,1969,4,2,8,House,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,433.7
2004,Varachha,2609,3,1,7,Villa,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,364.39
2004,Vesu,1827,3,3,4,Villa,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,420.71
2004,Varachha,2686,3,1,6,Villa,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,312.39
2004,Althan,1591,1,1,6,House,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,133.63
2004,Athwa,990,4,2,10,Villa,8.96,Area2,3318000,149,5.75,80.9,2.33,180.88,680,905.62
2004,Bhestan,2252,3,1,3,Apartment,14.96,Area5,3318000,149,5.75,80.9,2.33,108.33,440,113.78
2004,Varachha,2225,4,1,2,Villa,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,133.6
2004,Vesu,2780,4,2,10,House,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,1167.28
2004,Pal,1705,2,3,10,Villa,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,818.66
2004,Varachha,2324,5,1,2,Villa,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,163.19
2004,Pal,2033,1,2,7,Apartment,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,326.31
2004,Varachha,601,1,1,1,Apartment,10.96,Area3,3318000,149,5.75,80.9,2.33,147.87,780,22.19
2004,Adajan,1295,4,2,9,Villa,6.96,Area1,3318000,149,5.75,80.9,2.33,232.86,920,1050.37
